,asin,helpful,overall,reviewText,reviewTime,reviewerID,reviewerName,summary,unixReviewTime
6371,B002KFD0WI,"[3, 3]",4,"This is the 3rd book of the Out of Uniform series by Elle Kennedy. I have really enjoyed this short series so far, but this one would probably be my least favorite. This is the story about Will and Mackenzie who have been friends for over 15 years and Will has been secretly in love with her all this time.  Mac thinks of Will as her best friend, someone she can count on and that won't leave her.  It is safer for her to keep him as a friend instead of becoming involved with him.  One day, she kissed him and for Will, that was the day there was no turning back.  He had to have her and had to convince her he was the man for her, that he loved her all this time and that he was tired of waiting around for her.  Mac has a special ability, where she sees the future.  She has seen images of Will and her and knew in her heart they would get involved and when they did, oh man, it would be hot!  After their explosive night together, will sees images of Will falling from a helicopter and freaks out.  She didn't want to continue the relationship because she feared if she did, she would lose him so she pushed him away.This one is not my favorite from the series, probably because I thought the main characters were not that interesting, but the story was nice and short.  It was nice to catch up with the other characters from the previous books, so that made it worth reading.  Of course, I am a sucker for romance and liked the steamy scenes and a happily ever after.  Can't wait to read the next book...","03 20, 2011",A1W9DY3DSG31XS,"Hopeless ""Romantic""","It was nice, but not the best of the series so far....",1300579200
6372,B002KFD0WI,"[0, 0]",3,First off this felt like a very short story.  There really was no growth or substance.  The characters had know each other for a very long time and are best friends.Mac has physic abilities that allow her to see something that is about to happen in the very near future.  Will is one of the few people that accepts her abilities for what they are.Will returns home determined to move their relationship forward.  Mac is fearful that a romantic relationship with Will will cause her to lose her best friend.I did not like the pretense and attempted manipulation of Mackenzie by Will.  It did not work for me.If you like your book with HOT STEAMY sex but you don't care about the story you might enjoy this.  If you need a story to go along with your sex then you might want to pass,"03 10, 2014",A3I5TH6GGG2A9I,Ivory,Short story with manipulation,1394409600
6373,B002KFD0WI,"[0, 0]",4,"One of the better options in the series written by this author. The primary focus is the sex scenes, so any meaningful plot is appreciated and this did not disappoint. Decently written characters engaging in pretty hot sex. A good read.","12 22, 2013",A2P4V8YMA5LJ8X,Justjane,A good sexy read.,1387670400
6374,B002KFD0WI,"[2, 2]",4,"Mackenzie Wade was in a panic.  She was having erotic dreams about someone she had no business dreaming about.  Will Charleston is her best friend and the only person she could really count on.  She couldn't go there with Will.  Her second sight ability always caused men to run the other way.  Her visions were very upsetting, and they could never handle the unexpected upset caused by them.  They required her to maintain complete control over every aspect of her life.  Now Will was demanding she release control or he was going to take it from her.  How could she have sweaty animal sex with Will and still have her best friend the next morning?There is incredible chemistry between Mac and Will.  The visions added another element to the story, and we get a glimpse of the misery they bring to Mac's life.  I always enjoy a story where there is alot of history between the main characters.  Good short read!","10 7, 2010",A1OGPR0AKZ4K7D,"Kelly ""Reviewer for The Sinfully Sensuous""",Heat of the Storm,1286409600
6375,B002KFD0WI,"[0, 0]",5,I loved and thoroughly enjoyed this book. I think Elle Kennedy is a great writer and I look forward to a new book.,"02 3, 2013",ABZJTTIYNC489,kim davieswebb,Heat of the Storm,1359849600
6376,B002KFD0WI,"[0, 0]",5,it's not often a novel is hot from beginning to the end but this one definitely is. You won't be sorry you bought this Out of Uniform story!,"05 16, 2014",A28KZIYDZQRGGY,Kindle Customer,Sizzling hot novel,1400198400
6377,B002KFD0WI,"[0, 0]",3,"I enjoyed the other tales in this series a  bit more.This one was a bit to raw for my taste.I must add though that seeing this couple end up together made a lot of sense since it was established that they had such a long history to their relationship.  The way they finally end up together, while &#34;so high school&#34;, was comical and let's just admit it, really could work in real life.","06 17, 2013",A1FWMW42ZN7TX,Lori,This was okay.,1371427200
6378,B002KFD0WI,"[1, 2]",5,"This is the third book in the Out of Uniform series. I really enjoyed this story a lot. I was worried that it wouldn't be as good as the second one because that's how the first one was. It was better, but I was wrong. I still think that the second book is going to be my favorite one, but this one is right up there. I do suggest that you read this series in order because then you don't get disappointed or confused. I know that you don't have to read them in order, it's just a good idea. I loved how the character Holly from the second book came up with the idea of playing his girlfriend to show that he did have other options instead of waiting for Mackenzie to realize that he wasn't like all the other guys she's dated. I had high expectations for this book after reading the second one and I have to say that I wasn't disappointed at all! I hope the author writes about the two remaining SEAL members because I'm really enjoying this series so far!","05 26, 2010",A2JAR2LEJ3IFYJ,"Marshall Student Fan ""MSF""",A new series that is promising!!,1274832000
6379,B002KFD0WI,"[0, 0]",4,"Was not what I had really expected, but it kept me reading right to the end.  Have now read another in the series and both were well written.  You feel these characters and there passion.","07 4, 2013",A1Q0RO9NCROB7D,merlinwv,Great sex - Not for under 18!,1372896000
6380,B002KFD0WI,"[11, 11]",5,"Will Charleston has wanted Mackenzie Wade from the moment they met back in high school.  Fifteen years later, Will is still relegated to the role of best friend; a role he's tired of playing.  With a single kiss, Mackenzie changes everything.  It's the breakthrough Will's been waiting for, and this time he's not taking no for an answer.Mackenzie has come to rely on Will's friendship and no amount of lust is going to make her risk their friendship.  Her psychic gift has brought more than one relationship to a crashing halt, and though Will swears he'd never leave her, Mackenzie still fears taking that chance.  When a storm brings Will to her doorstep, Mackenzie finds she can't resist the heat between them.  A night of passion leads to further complications when Mackenzie experiences a tragic vision of the future.  Resolutely guarding her heart, Mackenzie tries to put Will back in the ""friend zone.""  But Mackenzie is about to learn firsthand just how determined her sexy SEAL can be.Love, lust, and longing fulfilled come together in the deliciously erotic Heat of the Storm.  There is just something so appealing about a man willing to fight for his love.  Perhaps that's why Will is one of, if not my absolute favorite hero of Elle Kennedy's.  Having met Will in the previous Out of Uniform stories, I was anxious for his story, eager to see what kind of hero he would be.  I loved discovering that his quiet exterior concealed a deep sensuality.  He also grabbed my heart with his absolute certainty of his love for Mackenzie, his willingness to wait for her, and his knowing when he had to say ""enough is enough.""  Though I wished I could snatch Will up myself, Ms. Kennedy made me understand why Mackenzie was so reticent to fully give her heart to Will.  Still, I rooted for the moment when Mackenzie realized she had to take that step, that holding Will at arm's length was not the right answer to her problems.Heat of the Storm is the third book in Ms. Kennedy's fantastic Out of Uniform series.  Each story in the series stands on its own, but having read Heat of the Moment and Heat of Passion, I was delighted that I got to revisit my favorite characters from those two books.  In the end, all I can say is that I absolutely adored Heat of the Storm.  Will and Mackenzie's romance touched my heart even as their passion stole my breath.  Ms. Kennedy never fails to deliver an incredible romance and I finished Heat of the Storm wonderfully satisfied, wanting nothing more than to read another Out of Uniform tale.ShaynaReviewed for Joyfully Reviewed","12 11, 2009",A320TMDV6KCFU,MNix,Heat of the Storm,1260489600
